state_id,audit_name,reaction_id,source_name,mode,external_concentration,cN_free,old_lb,current_lb,current_ub,allocated_cap,uptake_allowed,was_reopened,closed_due_to_depletion,turnover_used_as_external,status,message
glucose_depleted_fructose_available,nitrogen,r_1900,r_1900,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1883,r_1883,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1987,r_1987,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
glucose_depleted_fructose_available,nitrogen,r_1800,r_1800,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1654,NH4,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1879,Arg,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1891,Gln,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1889,Glu,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1906,Ser,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1911,Thr,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1873,Ala,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1912,Trp,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1899,Leu,strict,0.0,0.0,-0.0013333333333333335,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1903,Phe,strict,0.0,0.0,-0.0013333333333333335,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1914,Val,strict,0.0,0.0,-0.0013333333333333335,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1902,Met,strict,0.0,0.0,-0.0013333333333333335,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1913,Tyr,strict,0.0,0.0,-0.0013333333333333335,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1904,r_1904,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1880,r_1880,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1881,r_1881,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1810,r_1810,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1897,r_1897,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1893,r_1893,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1900,r_1900,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1883,r_1883,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1987,r_1987,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
hexoses_depleted,nitrogen,r_1800,r_1800,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1654,NH4,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1879,Arg,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1891,Gln,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1889,Glu,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1906,Ser,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1911,Thr,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1873,Ala,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1912,Trp,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1899,Leu,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1903,Phe,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1914,Val,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1902,Met,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1913,Tyr,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1904,r_1904,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1880,r_1880,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1881,r_1881,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1810,r_1810,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1897,r_1897,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1893,r_1893,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1900,r_1900,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1883,r_1883,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1987,r_1987,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
protein_pool_depleted,nitrogen,r_1800,r_1800,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1654,NH4,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1879,Arg,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1891,Gln,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1889,Glu,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1906,Ser,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1911,Thr,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1873,Ala,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1912,Trp,strict,0.0,0.0,-0.0,-0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1899,Leu,strict,0.0,0.0,-0.00144,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1903,Phe,strict,0.0,0.0,-0.00144,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1914,Val,strict,0.0,0.0,-0.00144,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1902,Met,strict,0.0,0.0,-0.00144,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1913,Tyr,strict,0.0,0.0,-0.00144,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1904,r_1904,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1880,r_1880,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1881,r_1881,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1810,r_1810,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1897,r_1897,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1893,r_1893,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1900,r_1900,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1883,r_1883,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1987,r_1987,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
ethanol_stress_high,nitrogen,r_1800,r_1800,strict,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,PASS,bounds nitrogenados consistentes; disponibilidad evaluada con cN_free agregado
